base_rank,base_cfg_id,combo,stop_loss_pct,reentry_mode,reentry_param,risk_indicator,risk_lambda,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,n_stops,mean_position,delta_cagr,delta_mdd,effectiveness
13,SMA_N100_th5_bL3_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.19124919386310668,0.7309924794645601,0.6779318075494974,0.2821068310017938,1.0182616770828559,0.3026357177389995,55,12,0.8426830916383149,-0.03459672730893382,0.05836565726285836,1.6870282770297398
13,SMA_N100_th5_bL3_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.19129071056813074,0.7423646188096852,0.5634212261332558,0.33951633643793216,1.0369958460319768,0.2948866628872219,51,11,0.8098500459150408,-0.03455521060390976,0.17287623867909996,5.002899292401935
14,SMA_N150_th5_bL3_sL-1,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.15300183040530424,0.6091417867725223,0.6422171669595715,0.23824001953989485,0.8593453151285879,0.31621671666626544,66,38,0.8266223635004543,-0.06515763711151967,0.030402653994836548,0.4666015426986908
14,SMA_N150_th5_bL3_sL-1,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.12639725562558013,0.5455490279579346,0.5872405849219301,0.21523930544137007,0.7662842215507646,0.30258152271358757,68,37,0.7825338401038641,-0.09176221189124378,0.08537923603247799,0.9304400392360761
14,SMA_N150_th5_bL3_sL-1,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.16210547207609172,0.6259059942417453,0.6759515999022869,0.23981816464303818,0.8765267506697353,0.32496728779652084,36,15,0.8593756388180007,-0.056053995440732196,-0.0033317789478788384,-0.05943874155057586
14,SMA_N150_th5_bL3_sL-1,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.15937125637311245,0.6299746774536815,0.6145926369404251,0.25931201708907053,0.8851131187216896,0.31302027886831413,36,14,0.8249842109785854,-0.058788211143711466,0.05802718401398299,0.9870547663396646
15,EMA_N200_th0_bL3_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.15850127065880915,0.6461298351829333,0.6643638941085007,0.23857598533631852,0.8945111537305417,0.2962020550485119,247,39,0.8295151821841417,-0.046640588990795706,-0.0026736979631823976,-0.05732556172714798
15,EMA_N200_th0_bL3_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.1904091172092195,0.7508326390873572,0.49431156319668673,0.3852006131069518,1.049439525105354,0.2877612075788648,229,33,0.799122984898493,-0.01473274244038536,0.1673786329486316,11.360996340356406
15,EMA_N200_th0_bL3_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.18768916695740212,0.7152232181834984,0.6225606157197263,0.30147934549380306,0.997848474659666,0.30686352743950374,246,13,0.8564414857279684,-0.01745269269220273,0.039129580425592,2.2420368659257814
15,EMA_N200_th0_bL3_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.18404213297852667,0.724692794855599,0.6021256159322574,0.30565404976763594,1.0105331117982945,0.2927435518574871,246,11,0.8154968217236245,-0.02109972667107818,0.05956458021306088,2.8230024559847617
16,SMA_N200_th5_bL2_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.1624701221794993,0.8247636233655232,0.33565576602125263,0.48403793000598183,1.1555448044244256,0.20924900040727448,33,11,0.8752579754153086,-0.0066197201140607564,0.2973560555225034,44.91973231479953
16,SMA_N200_th5_bL2_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.15855093048249658,0.8356555933967869,0.32880534462842004,0.482203020944424,1.173445566006187,0.20026073414477677,33,10,0.8338012930725859,-0.010538911811063478,0.304206476915336,28.865074722039882
16,SMA_N200_th5_bL2_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.13992274359142742,0.7082318814504451,0.633011821543756,0.22104286022682984,0.9516113341371787,0.22065264106866087,29,3,0.87504826151706,-0.029167098702132632,0.0,0.0
16,SMA_N200_th5_bL2_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.1353916939858093,0.7091666712736966,0.633011821543756,0.2138849376550712,0.9508821936806078,0.21212523149505036,29,3,0.8375443034371736,-0.03369814830775075,0.0,0.0
17,SMA_N100_th5_bL2_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.1409946322185225,0.7500767522370348,0.5089205223887469,0.2770464660311371,1.045597196571098,0.20367481707105067,63,14,0.863583629961616,-0.01833015103288771,0.05344108955611249,2.9154745893925917
17,SMA_N100_th5_bL2_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.142377210326452,0.7733040165948191,0.3995489155240327,0.35634487992469116,1.0815517704007132,0.19751283576454487,55,12,0.8282468099478902,-0.016947572924958187,0.16281269642082663,9.606844422014978
17,SMA_N100_th5_bL2_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.13574989193168574,0.7198779609429018,0.4761941129553374,0.2850725958983408,0.9994058046426892,0.2066911681979443,47,4,0.8687813414969638,-0.023574891319724456,0.08616749898952192,3.6550539224512977
17,SMA_N100_th5_bL2_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.1360983214119169,0.7426872414599989,0.39025292906960957,0.34874388191367295,1.0332422269449981,0.19851675019786766,47,4,0.8286788325031609,-0.023226461839493284,0.17210868287524977,7.41002586035741
18,EMA_N150_th5_bL2_sL-1,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.13379232655232243,0.6469912207339045,0.40039799664824566,0.33414834158089096,0.9117492549288728,0.23800205316274997,27,16,0.8793413762650557,-0.028459999488658516,0.10098988175343632,3.5484850164414588
18,EMA_N150_th5_bL2_sL-1,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.12813230853828328,0.638249856036368,0.4268073610856824,0.3002111027615582,0.9032908163340744,0.23073183800265687,29,15,0.8360163160287173,-0.034120017502697664,0.07458051731599957,2.1858288117848397
18,EMA_N150_th5_bL2_sL-1,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.0893068752594437,0.4792591514404952,0.5154353706751675,0.17326493356957795,0.6697370694973428,0.2375599633999195,29,10,0.8500633800764835,-0.07294545078153725,-0.014047492273485562,-0.19257530281848684
18,EMA_N150_th5_bL2_sL-1,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.08844312551427436,0.48351357246524423,0.5512632411636865,0.16043719027515013,0.6779191707119997,0.23029762719622915,27,8,0.8161015147304274,-0.07380920052670659,-0.04987536276200455,-0.6757336809786744
19,EMA_N200_th5_bL2_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.16164085472355905,0.8190765887712634,0.3754710291697941,0.43050153584675754,1.14648819637797,0.21003381802786444,35,11,0.8724480170425242,-0.005917780851095733,0.26102421192759456,44.10846202242576
19,EMA_N200_th5_bL2_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.16244408884793837,0.8521652327252516,0.3576953671281823,0.45414088013537385,1.1980427365158648,0.20033533173578497,31,9,0.8329719202898402,-0.005114546726716407,0.27879987396920636,54.51115980872049
19,EMA_N200_th5_bL2_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.13409613743814397,0.6839642214105084,0.6364952410973886,0.21067893171824395,0.9159317735726563,0.22116878555858666,31,4,0.8654524153751794,-0.03346249813651081,0.0,0.0
19,EMA_N200_th5_bL2_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.13955673604282648,0.7239426593227289,0.6364952410973886,0.2192580981473092,0.970031611736902,0.2131770720263456,27,3,0.8346884454681491,-0.0280018995318283,0.0,0.0
20,SMA_N200_th0_bL2_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.13633535513638306,0.7313047056762741,0.5574663811733401,0.2445624700263146,1.0224392769518331,0.20313155412866543,216,13,0.8708146173758687,-0.016506535289392055,-0.015686666000823357,-0.9503306251618056
20,SMA_N200_th0_bL2_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.1295623730571971,0.7220355883839095,0.45866622539008006,0.2824763758155698,1.0099970136836975,0.19528332297575907,224,13,0.8302505273652446,-0.02327951736857803,0.08311348978243671,3.5702411036502295
20,SMA_N200_th0_bL2_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.12609282131303146,0.685841971472077,0.46062808588905996,0.2737410617714707,0.9525871214361593,0.20352859367973128,234,6,0.8629382359442418,-0.026749069112743662,0.08115162928345682,3.033811342795288
20,SMA_N200_th0_bL2_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.126638169577298,0.7089944808777872,0.4075929486198042,0.3106976457912768,0.9864092884578206,0.1952203816751742,232,5,0.8269144588183548,-0.026203720848477108,0.13418676655271256,5.120905054997605
