base_rank,base_cfg_id,indicator,lambda_de_lever,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,mean_position,delta_cagr,delta_mdd,effectiveness
13,SMA_N200_th2_bL1_sL0,composite,0.3,0.07889559952541925,0.7493922686200682,0.20413348429859904,0.3864902409151731,1.0200050263430136,0.10933153904379761,26,0.9284312381099586,-0.0056519664826881755,0.03107376771566145,5.497868363310289
13,SMA_N200_th2_bL1_sL0,composite,0.5,0.07506396384598668,0.7514491629085849,0.18291721111871984,0.41037124602379527,1.0249309693511777,0.10345918826408741,26,0.8807187301832644,-0.009483602162120741,0.05229004089554065,5.5137320188732435
13,SMA_N200_th2_bL1_sL0,composite,0.7,0.07118232091659604,0.7518781536708644,0.16372615476857452,0.4347645067290051,1.0278058539698114,0.09783025400807858,26,0.8330062222565703,-0.01336524509151138,0.07148109724568597,5.348281812735743
14,SMA_N200_th0_bL3_sL0,ebp,0.0,0.1782375249698851,0.6490988063340233,0.524230281727854,0.33999852962026017,0.8816797091953613,0.3461775057046284,90,1.0,0.0,0.0,0.0
14,SMA_N200_th0_bL3_sL0,ebp,0.3,0.17345650385167044,0.6483396231402851,0.5211303574863517,0.3328466694750425,0.8801987116328837,0.3335137838780467,90,0.9643017660077173,-0.004781021118214657,0.0030999242415022943,0.6483812066197017
14,SMA_N200_th0_bL3_sL0,ebp,0.5,0.16984362653865293,0.6461914272242307,0.5211303574863517,0.3259138986987552,0.8769588195846961,0.32588082864056667,90,0.9405029433461953,-0.008393898431232172,0.0030999242415022943,0.3693068562716984
14,SMA_N200_th0_bL3_sL0,ebp,0.7,0.16589875657661346,0.6425219927266448,0.5211303574863517,0.3183440653444533,0.8716405495960724,0.3189503190502132,90,0.9167041206846737,-0.012338768393271637,0.0030999242415022943,0.251234494618822
14,SMA_N200_th0_bL3_sL0,term_spread,0.0,0.1782375249698851,0.6490988063340233,0.524230281727854,0.33999852962026017,0.8816797091953613,0.3461775057046284,90,1.0,0.0,0.0,0.0
14,SMA_N200_th0_bL3_sL0,term_spread,0.3,0.16183008641146301,0.6345542834002424,0.5211303574863517,0.3105366710779295,0.8637765472577276,0.3158215076539948,90,0.9000731943376314,-0.016407438558422083,0.0030999242415022943,0.18893407587445
14,SMA_N200_th0_bL3_sL0,term_spread,0.5,0.14949451719787388,0.6178294101417536,0.5211303574863517,0.286865877318976,0.8422824685202082,0.29815276505257465,90,0.8334553238960525,-0.02874300777201122,0.0030999242415022943,0.10784968177620143
14,SMA_N200_th0_bL3_sL0,term_spread,0.7,0.1360960538438618,0.5936829558181297,0.5211303574863517,0.26115548996284704,0.8105553466945855,0.28299482377060803,90,0.7668374534544734,-0.04214147112602329,0.0030999242415022943,0.07355994365341514
14,SMA_N200_th0_bL3_sL0,cape,0.0,0.1782375249698851,0.6490988063340233,0.524230281727854,0.33999852962026017,0.8816797091953613,0.3461775057046284,90,1.0,0.0,0.0,0.0
14,SMA_N200_th0_bL3_sL0,cape,0.3,0.16048920759837926,0.6343981314790849,0.5211303574863517,0.30796365111503304,0.8619523094612805,0.31246935731521974,90,0.88308395549371,-0.01774831737150584,0.0030999242415022943,0.1746601763206629
14,SMA_N200_th0_bL3_sL0,cape,0.5,0.14692055860886288,0.6156598314256758,0.5211303574863517,0.28192669357726047,0.8368861484307542,0.2933129860616892,90,0.8051399258228499,-0.031316966361022214,0.0030999242415022943,0.09898545745990672
14,SMA_N200_th0_bL3_sL0,cape,0.7,0.13203299750824216,0.5872229192772777,0.5211303574863517,0.25335886810566405,0.7988458423417268,0.27746204266462277,90,0.72719589615199,-0.04620452746164294,0.0030999242415022943,0.06709135255361547
14,SMA_N200_th0_bL3_sL0,vix,0.0,0.1782375249698851,0.6490988063340233,0.524230281727854,0.33999852962026017,0.8816797091953613,0.3461775057046284,90,1.0,0.0,0.0,0.0
14,SMA_N200_th0_bL3_sL0,vix,0.3,0.16990291695600046,0.6454496659245768,0.5211303574863517,0.32602767141703154,0.8790933565291348,0.3266085255366928,90,0.9711344002251833,-0.008334608013884637,0.0030999242415022943,0.37193401733328374
14,SMA_N200_th0_bL3_sL0,vix,0.5,0.1635223809154065,0.6396921253975706,0.5211303574863517,0.31378402460403415,0.8725913984945092,0.3150682351753559,90,0.9518906670419719,-0.014715144054478602,0.0030999242415022943,0.2106621742896783
14,SMA_N200_th0_bL3_sL0,vix,0.7,0.15650839880728817,0.6306580235949882,0.5211303574863517,0.3003248545377384,0.8612982681484157,0.3048942011667469,90,0.9326469338587609,-0.021729126162596923,0.0030999242415022943,0.14266216774231347
14,SMA_N200_th0_bL3_sL0,composite,0.0,0.1782375249698851,0.6490988063340233,0.524230281727854,0.33999852962026017,0.8816797091953613,0.3461775057046284,90,1.0,0.0,0.0,0.0
14,SMA_N200_th0_bL3_sL0,composite,0.3,0.16680525576258076,0.6428109321909985,0.5211303574863517,0.32008355177610115,0.8741241142190439,0.3210412384222703,90,0.9295856442460065,-0.011432269207304335,0.0030999242415022943,0.2711556371959543
14,SMA_N200_th0_bL3_sL0,composite,0.5,0.15855404702004017,0.6365628275643741,0.5211303574863517,0.30425026050068993,0.8662990994891852,0.30499072624837553,90,0.882642740410011,-0.01968347794984493,0.0030999242415022943,0.15748864349080727
14,SMA_N200_th0_bL3_sL0,composite,0.7,0.14981639133286828,0.6281513570693639,0.5211303574863517,0.2874835234230083,0.8555125135722272,0.289616027051096,90,0.8356998365740154,-0.028421133637016815,0.0030999242415022943,0.10907109762380589
15,SMA_N100_th0_bL2_sL0,ebp,0.0,0.12624298011708657,0.6502933872723128,0.36684225988526037,0.3441342340344659,0.8825328611913096,0.22050500791763825,172,1.0,0.0,0.0,0.0
15,SMA_N100_th0_bL2_sL0,ebp,0.3,0.12376776172779924,0.6581949776235989,0.3604047250266519,0.3434132605188421,0.8932492603692548,0.21152145461720767,172,0.963385283987007,-0.002475218389287326,0.006437534858608485,2.6007946961245727
15,SMA_N100_th0_bL2_sL0,ebp,0.5,0.12192258609030504,0.6618736384105447,0.3561872177316037,0.34229916184745535,0.8982258573963494,0.20614503769826154,172,0.9389754733116783,-0.004320394026781527,0.010655042153656646,2.4662199992888403
15,SMA_N100_th0_bL2_sL0,ebp,0.7,0.11992342986894267,0.6639752423247092,0.35203077060198057,0.3406617826727786,0.9010518509279564,0.20130505578279564,172,0.9145656626363494,-0.006319550248143901,0.0148114892832798,2.3437568658671624
15,SMA_N100_th0_bL2_sL0,term_spread,0.0,0.12624298011708657,0.6502933872723128,0.36684225988526037,0.3441342340344659,0.8825328611913096,0.22050500791763825,172,1.0,0.0,0.0,0.0
15,SMA_N100_th0_bL2_sL0,term_spread,0.3,0.11406227353677223,0.6371901816442348,0.3399746960788834,0.3355022442914595,0.8660237468106777,0.20163744298506314,172,0.9010634576498923,-0.012180706580314338,0.02686756380637695,2.2057475589961713
15,SMA_N100_th0_bL2_sL0,term_spread,0.5,0.10545094290560852,0.6217735960505274,0.3225212688585648,0.3269581050540016,0.846142453204911,0.1906487612479347,172,0.8351057627498205,-0.020792037211478043,0.044320991026695566,2.1316329215796417
15,SMA_N100_th0_bL2_sL0,term_spread,0.7,0.09646047192339369,0.5993146387357914,0.30964128603799024,0.3115232892798373,0.8168031798072655,0.1812058738204097,172,0.7691480678497487,-0.02978250819369288,0.05720097384727013,1.9206231213052678
15,SMA_N100_th0_bL2_sL0,cape,0.0,0.12624298011708657,0.6502933872723128,0.36684225988526037,0.3441342340344659,0.8825328611913096,0.22050500791763825,172,1.0,0.0,0.0,0.0
15,SMA_N100_th0_bL2_sL0,cape,0.3,0.11626535108231884,0.6473989698412083,0.32971193927816866,0.3526270578398104,0.8799610546929106,0.2014734059339223,172,0.8882625489976735,-0.009977629034767732,0.037130320607091705,3.721357095729713
