rank,cfg_id,filter,lookback,threshold_pct,buy_leverage,sell_leverage,buy_ticker,pure_cagr,pure_sharpe,pure_max_drawdown,pure_calmar,pure_sortino,pure_volatility,pure_n_switches,tax15_cagr,tax15_sharpe,tax15_max_drawdown,tax15_calmar,tax15_sortino,tax15_volatility,tax15_n_switches,tax_drag_cagr,composite_pure,g1_pbo,g2_dsr,g3_walk_forward,g4_oos_sharpe,g5_fwd_stress,g6_bootstrap_ci,g7_cross_lib,gates_passed
141,EMA_N100_th5_bL3_sL-2,EMA,100,0.05,3.0,-2.0,UPRO,0.04600484507897584,0.3212925578059501,0.7695324026164838,0.059782856345691186,0.4390869025647479,0.4278360165028786,18,0.02298592093207752,0.27187602599546695,0.7897258070480039,0.02910620461802929,0.367892033528823,0.4329050455999155,18,0.023018924146898323,0.6421875,True,False,False,False,True,False,False,2
142,SMA_N150_th5_bL1_sL-1,SMA,150,0.05,1.0,-1.0,SPY,0.015638875229634586,0.17663858919085185,0.4171924634214053,0.03748599651436605,0.2399010001122878,0.16903870169512084,17,0.0043530410598187075,0.11174244950398778,0.4362287964034418,0.009978802627676238,0.1496385399083182,0.17198823985755907,17,0.011285834169815878,0.6401041666666667,True,False,False,True,True,False,True,4
143,EMA_N50_th0_bL2_sL-1,EMA,50,0.0,2.0,-1.0,SSO,0.022861434320311735,0.21678259461388275,0.5783979141942593,0.03952544391893078,0.2957466296648756,0.2544888336202158,298,-0.016897767067403757,0.06608199467611986,0.6886371174708936,-0.02453798472185602,0.0883740973451257,0.26076471646114435,298,0.03975920138771549,0.6385416666666667,True,False,False,True,True,False,True,4
144,EMA_N200_th2_bL3_sL-1,EMA,200,0.02,3.0,-1.0,UPRO,0.035581648426365575,0.28428672179281783,0.7326580648872221,0.04856514946278883,0.3827259126990331,0.3800072727644419,42,0.008978425949779156,0.21980886603971841,0.7570973929428215,0.011859010522913313,0.2917706081793263,0.38694415528617887,42,0.02660322247658642,0.6359375,True,False,False,True,True,False,False,3
145,SMA_N200_th0_bL3_sL-2,SMA,200,0.0,3.0,-2.0,UPRO,0.03927887286544696,0.30512191077697426,0.7562683033168993,0.05193774840645135,0.4160205949001125,0.4240642908690958,90,0.006775439210831458,0.23391893592725818,0.7672308583047058,0.008831030631122753,0.31494872321093886,0.4305689493706615,90,0.0325034336546155,0.6354166666666666,True,False,False,True,True,False,False,3
146,SMA_N100_th10_bL1_sL0,SMA,100,0.1,1.0,0.0,SPY,0.010354603277854979,0.1606511730828479,0.2880253094163935,0.03595032429211108,0.21003776582966902,0.0888333048252655,9,0.008050997459785547,0.1344047904359889,0.2880253094163935,0.027952395836667088,0.17405294934200524,0.09006889666076237,9,0.002303605818069432,0.6338541666666667,True,False,False,True,True,False,True,4
147,SMA_N200_th2_bL3_sL-2,SMA,200,0.02,3.0,-2.0,UPRO,0.04424448873046605,0.31790582001682033,0.8003832172925872,0.055279131014427656,0.43125734181121217,0.4271209919335696,26,0.01826235085677963,0.26174827174113885,0.8195697879530073,0.022282850252926555,0.35151985636619343,0.4324438255622644,26,0.025982137873686417,0.6317708333333334,True,False,False,True,True,False,False,3
148,SMA_N50_th0_bL3_sL-1,SMA,50,0.0,3.0,-1.0,UPRO,0.0256064276793051,0.2472504836701455,0.6759101461167144,0.03788436647448024,0.33747642070005346,0.34448723637648704,284,-0.02232642388102768,0.1147819534590698,0.7725476828482712,-0.02889973574021139,0.1535926505610253,0.35292621829840826,284,0.04793285156033278,0.6302083333333333,True,False,False,True,True,False,True,4
149,EMA_N150_th2_bL3_sL-2,EMA,150,0.02,3.0,-2.0,UPRO,0.046374559336111565,0.32203956255322114,0.8309143795011287,0.05581147766867906,0.439989347283813,0.42776222632313515,39,0.01773054804409635,0.2602180248086222,0.8479678997557211,0.020909456654201287,0.35149167710159396,0.43363820571973083,39,0.028644011292015215,0.6286458333333333,True,False,False,False,True,False,False,2
150,EMA_N50_th10_bL2_sL0,EMA,50,0.1,2.0,0.0,SSO,0.01262682710181151,0.16365868391098215,0.42952891292268364,0.029396920025461414,0.2172933111496735,0.12488387221878806,2,0.010862107724483927,0.14958604254022792,0.4459814856600431,0.024355512669787714,0.19740489735628292,0.12589981072941456,2,0.0017647193773275838,0.6244791666666667,True,False,False,False,True,False,True,3
151,EMA_N200_th5_bL3_sL-2,EMA,200,0.05,3.0,-2.0,UPRO,0.02677451121113661,0.28202922919703116,0.7687228030239204,0.03482986468700274,0.3800789619067751,0.43587728085333083,14,0.008085159139422426,0.24316761708781157,0.7825467193753934,0.010331854877464403,0.3246406045248023,0.4410721962593135,14,0.018689352071714183,0.6197916666666667,True,False,False,True,True,False,False,3
152,SMA_N50_th2_bL3_sL-1,SMA,50,0.02,3.0,-1.0,UPRO,0.021520309794966108,0.23897166143289547,0.6688701097354689,0.032174123916939815,0.3262983359587165,0.3544860259576653,76,-0.009718427344351799,0.155331506432811,0.70041682513766,-0.013875205442761513,0.20920220322687258,0.36038489621046305,76,0.031238737139317907,0.6182291666666667,True,False,False,True,True,False,True,4
153,SMA_N100_th0_bL3_sL-2,SMA,100,0.0,3.0,-2.0,UPRO,0.02078467951688734,0.26068530215441066,0.7097632290537397,0.029283962124379972,0.3567571261377389,0.4191436106701828,172,-0.020269517549384664,0.16762497297374215,0.7576846614910944,-0.02675191749229162,0.22629533071784547,0.4260106471288624,172,0.041054197066272,0.6140625000000001,True,False,False,True,True,False,True,4
154,SMA_N100_th5_bL1_sL-1,SMA,100,0.05,1.0,-1.0,SPY,0.006842512249026544,0.12528279706864417,0.3985063140764818,0.01717039857921378,0.17079609542613536,0.16970366132644302,21,-0.004769484442015082,0.05893019661508603,0.4213679201148295,-0.011319049729071261,0.07925719032333309,0.17249504773746993,21,0.011611996691041626,0.6114583333333333,True,False,False,False,False,False,True,2
155,SMA_N150_th2_bL2_sL-2,SMA,150,0.02,2.0,-2.0,SSO,0.012246291380202612,0.20589349665426737,0.592202515944941,0.020679228896320984,0.28320364309274704,0.3373455528835752,34,-0.009059660480344567,0.14572116343009647,0.6092705726277392,-0.01486968333505903,0.198229589912614,0.3416925201945953,34,0.02130595186054718,0.609375,True,False,False,True,True,False,True,4
156,EMA_N200_th2_bL2_sL-1,EMA,200,0.02,2.0,-1.0,SSO,0.016252119650689956,0.19515743064486646,0.6089194526601656,0.026690097647053115,0.26266999774406286,0.26815863542549134,42,-0.0046966201071189095,0.12132846418896302,0.638225963694725,-0.007358867194825355,0.16060041028135363,0.27397055549435,42,0.020948739757808865,0.6088541666666667,True,False,False,True,True,False,True,4
157,SMA_N150_th0_bL1_sL-1,SMA,150,0.0,1.0,-1.0,SPY,0.011626824777854372,0.15324148736728974,0.47779632698550123,0.024334269899498807,0.2086750278824851,0.1699697526708378,124,-0.005371907812524612,0.055693255436383864,0.5312754833853632,-0.01011134144247359,0.0747668483339977,0.17293525691072886,124,0.016998732590378984,0.6083333333333334,True,False,False,True,True,False,True,4
158,SMA_N150_th0_bL3_sL-2,SMA,150,0.0,3.0,-2.0,UPRO,0.0282398881937147,0.2795371789320005,0.8323106571223065,0.033929504508993576,0.3803315678467715,0.4227602370413917,124,-0.007084950692028635,0.20037344311406224,0.8484168147097265,-0.008350790047050928,0.2696884305627045,0.4283700727347301,124,0.03532483888574334,0.6046875,True,False,False,True,True,False,False,3
159,EMA_N100_th2_bL1_sL-1,EMA,100,0.02,1.0,-1.0,SPY,0.004682461092641033,0.11266404568416864,0.41122354276210293,0.011386656175349097,0.15452937796153654,0.1699280489106886,52,-0.009485689616791748,0.03160791210209613,0.42916229838221265,-0.022102802721835964,0.04273536573097777,0.1728161361791489,52,0.01416815070943278,0.6036458333333334,True,False,False,True,True,False,True,4
160,EMA_N150_th5_bL2_sL-2,EMA,150,0.05,2.0,-2.0,SSO,0.016097685550203078,0.21758325646240334,0.6719055976623854,0.023958254859325838,0.29563091979443457,0.33704757439908756,15,-0.00021550656806268442,0.17208798655767418,0.6889930122414801,-0.00031278483850160314,0.23149943447074012,0.3411525692501718,15,0.016313192118265762,0.6036458333333333,True,False,False,True,True,False,True,4
161,SMA_N150_th5_bL3_sL-2,SMA,150,0.05,3.0,-2.0,UPRO,0.02181608064503293,0.26749072123747725,0.7856358075386903,0.02776869439464615,0.3622879471889336,0.42814517287690146,17,0.0012451661234254008,0.2229770765240266,0.8004743084178098,0.0015555353998638053,0.29932203263301604,0.43286960150171605,17,0.02057091452160753,0.6010416666666666,True,False,False,True,True,False,False,3
162,SMA_N100_th0_bL1_sL-1,SMA,100,0.0,1.0,-1.0,SPY,0.003767312841676418,0.10764413624889857,0.41620683247342855,0.009051540118378356,0.14735516488133615,0.17082860481315554,172,-0.014546224491456594,0.003005018199840331,0.4752901258512073,-0.030604937279951797,0.004052790508349992,0.1738711160487295,172,0.018313537333133012,0.5989583333333334,True,False,False,True,True,False,True,4
163,SMA_N200_th5_bL3_sL-2,SMA,200,0.05,3.0,-2.0,UPRO,0.022031274306523407,0.2688940858290464,0.8026662170125238,0.027447616256384262,0.36384154661129703,0.4302231877010799,14,0.0027204101908322453,0.22792986066043291,0.8155391274152717,0.0033357200156100115,0.30543517654039865,0.4354232605232679,14,0.019310864115691162,0.5979166666666668,True,False,False,True,True,False,False,3
164,EMA_N50_th10_bL3_sL0,EMA,50,0.1,3.0,0.0,UPRO,0.013085952380962773,0.1648480410071933,0.5880860508617465,0.022251764621499512,0.2188684420870017,0.18712237220665212,2,0.011263431910173205,0.15550708225646215,0.6003439058766874,0.018761632790667074,0.20568376138735456,0.1880671102571066,2,0.0018225204707895681,0.5942708333333334,True,False,False,False,True,False,True,3
165,EMA_N100_th0_bL3_sL-2,EMA,100,0.0,3.0,-2.0,UPRO,0.017282036116206934,0.2538525822562358,0.7803152190792566,0.022147506153473596,0.3460147210578339,0.42219335697829175,176,-0.02597850231957588,0.1567413807664719,0.8236237598174783,-0.031541710653579164,0.21047833105780453,0.4299334911038929,176,0.043260538435782814,0.5890625,True,False,False,True,True,False,True,4
166,EMA_N100_th0_bL1_sL-1,EMA,100,0.0,1.0,-1.0,SPY,0.0030993790328168735,0.10383892993304705,0.46947938492862556,0.0066017361620427034,0.1414827037373521,0.17099828402011683,176,-0.01629203707580784,-0.006502664658925546,0.5244727610869278,-0.031063647694579793,-0.008714051378402915,0.17448185079798345,176,0.019391416108624715,0.5822916666666667,True,False,False,True,True,False,True,4
167,EMA_N100_th5_bL2_sL-2,EMA,100,0.05,2.0,-2.0,SSO,0.004101375503588578,0.18258566172198024,0.6669892938989505,0.006149087460780053,0.2500767366823413,0.3385119948741721,18,-0.01407002747505992,0.13147203369096647,0.6903105114508628,-0.0203821718511691,0.17830007410375115,0.3424559915903964,18,0.0181714029786485,0.5776041666666667,True,False,False,False,True,False,True,3
168,EMA_N200_th0_bL1_sL-1,EMA,200,0.0,1.0,-1.0,SPY,0.002137318715504266,0.09757483311915338,0.43701153584189084,0.004890760403811262,0.1323612397693482,0.1694240161460049,124,-0.014042381284389505,0.00491466554465619,0.47115663483275344,-0.02980406142295785,0.0065631496746990535,0.1727351477675076,124,0.01617969999989377,0.5760416666666667,True,False,False,False,False,False,True,2
169,SMA_N100_th2_bL1_sL-1,SMA,100,0.02,1.0,-1.0,SPY,-0.0021702598350770153,0.07240728500693146,0.3968891564094014,-0.005468176189823478,0.0989234910106033,0.1699182439799017,48,-0.01606466510736071,-0.007193053642475176,0.4275976305052935,-0.03756958402313185,-0.009699554024094227,0.17258105642507443,48,0.013894405272283694,0.5723958333333334,True,False,False,True,True,False,True,4
170,SMA_N100_th10_bL2_sL0,SMA,100,0.1,2.0,0.0,SSO,0.0025933315720521044,0.10428553174913902,0.5254188632328854,0.004935741279053855,0.1359222545665032,0.17681325154595787,9,-0.0005916422950202893,0.0871867565998936,0.5254188632328854,-0.001126039311531248,0.11299587781688285,0.17827190789777267,9,0.0031849738670723937,0.571875,True,False,False,True,True,False,True,4
171,SMA_N100_th5_bL3_sL-2,SMA,100,0.05,3.0,-2.0,UPRO,0.003480206018883214,0.22159808952777066,0.7595704124790867,0.004581808298093805,0.3007205576439196,0.4219347146409038,21,-0.017835780879050245,0.17427904432934435,0.7931071177817707,-0.022488489233251203,0.2342952885533195,0.42680295418989767,21,0.02131598689793346,0.5661458333333333,True,False,False,False,False,False,False,1
172,SMA_N50_th5_bL1_sL-1,SMA,50,0.05,1.0,-1.0,SPY,-0.0022258532285059918,0.07262543709941062,0.4328628056829206,-0.0051421679092854816,0.0992290701673884,0.17086329280290646,29,-0.014986751565509437,0.0002214846420740128,0.4650240756319449,-0.032227904641589096,0.0002985597708118085,0.17362990105116083,29,0.012760898337003446,0.5645833333333333,True,False,False,False,True,False,True,3
173,SMA_N200_th2_bL2_sL-2,SMA,200,0.02,2.0,-2.0,SSO,0.004847670477006849,0.1841589013637054,0.7257712617430454,0.006679336496962503,0.25025913628280766,0.3362973110386731,26,-0.015368675974835266,0.12671112702470405,0.7470455086825899,-0.020572610096991052,0.1704853341962921,0.3403907627397604,26,0.020216346451842115,0.5630208333333334,True,False,False,True,True,False,True,4
174,SMA_N50_th2_bL2_sL-1,SMA,50,0.02,2.0,-1.0,SSO,-0.00317322059219316,0.11606712593654803,0.5495437668479255,-0.0057742818381766505,0.1585217237679557,0.2556159501050818,76,-0.026074018665331655,0.029360191545782892,0.6050831702609446,-0.043091627642010154,0.03953600594874869,0.2599781936124994,76,0.022900798073138495,0.5614583333333334,True,False,False,False,True,False,True,3
175,EMA_N100_th2_bL3_sL-2,EMA,100,0.02,3.0,-2.0,UPRO,0.000674289626327651,0.21550755913008354,0.7377080106750528,0.0009140332171676302,0.2946537075462884,0.42372567682070644,52,-0.027475141541575487,0.15233165033584323,0.7556339351834019,-0.03636038597830697,0.20604856772695307,0.4291661817662359,52,0.02814943116790314,0.5583333333333333,True,False,False,True,True,False,False,3
176,EMA_N150_th0_bL1_sL-1,EMA,150,0.0,1.0,-1.0,SPY,0.0008003546271984074,0.09001135071892057,0.5281214076138291,0.0015154746913490765,0.12239502250619291,0.17011643587882774,146,-0.016298825418151308,-0.00762309899582842,0.5751218500465033,-0.02833977776506564,-0.010202945998275863,0.17343851221628798,146,0.017099180045349716,0.5572916666666667,True,False,False,True,True,False,True,4
177,SMA_N200_th0_bL2_sL-2,SMA,200,0.0,2.0,-2.0,SSO,-0.001050564807333898,0.1665493914443675,0.6802431252447836,-0.001544396067150043,0.22749881696293725,0.3368087388677785,90,-0.025558459120636923,0.0966428644260448,0.6908393677824783,-0.03699624009945595,0.1304607399419551,0.34157967943923384,90,0.024507894313303025,0.5510416666666668,True,False,False,True,True,False,True,4
178,EMA_N150_th2_bL2_sL-2,EMA,150,0.02,2.0,-2.0,SSO,0.0028547077368208384,0.17830928672730675,0.7469078145421373,0.0038220349034248703,0.2439019912116542,0.3372551881795971,39,-0.01901217251209597,0.11623621028818124,0.767910524386854,-0.024758317418916004,0.1572649428641691,0.3416468737873019,39,0.02186688024891681,0.5494791666666667,True,False,False,False,True,False,True,3
179,EMA_N200_th0_bL3_sL-2,EMA,200,0.0,3.0,-2.0,UPRO,-0.003522365034182462,0.20922621520128842,0.7918729734847337,-0.004448144023253962,0.2838831259056296,0.4302220511805474,124,-0.03632869627893076,0.13636502541990012,0.8158185382888105,-0.044530363768308885,0.18288724095676379,0.43640770200487516,124,0.0328063312447483,0.5364583333333334,True,False,False,True,True,False,True,4
180,EMA_N150_th0_bL3_sL-2,EMA,150,0.0,3.0,-2.0,UPRO,0.0026898508759933826,0.2215355014272137,0.8646661519781239,0.003110854830895978,0.3012565628943607,0.42599266389146356,146,-0.032912423402628455,0.14173984503832204,0.890505219869653,-0.03695927061207568,0.19038091086893363,0.4324577816413166,146,0.03560227427862184,0.5359375,True,False,False,True,True,False,True,4
181,EMA_N200_th5_bL2_sL-2,EMA,200,0.05,2.0,-2.0,SSO,-0.005671527993091452,0.15302521106928763,0.6868736077577758,-0.008257018364128938,0.2060690515292854,0.33603180580147224,14,-0.02052350886399268,0.11166000717625348,0.7018941303957178,-0.029240177364671535,0.14887736902990842,0.34027545652194324,14,0.014851980870901227,0.5354166666666667,True,False,False,True,True,False,True,4
182,EMA_N50_th5_bL3_sL-1,EMA,50,0.05,3.0,-1.0,UPRO,0.0011055801165356094,0.1802836549247737,0.7958615442799101,0.0013891613742135643,0.2456058247441217,0.3506864856845755,19,-0.01479629060114096,0.13790709304009566,0.8103176303766113,-0.018259865078171986,0.18593024702322158,0.3550950862884526,19,0.01590187071767657,0.5328125,True,False,False,True,True,False,True,4
183,SMA_N50_th0_bL2_sL-1,SMA,50,0.0,2.0,-1.0,SSO,-0.006844040640383575,0.09893267301030129,0.6214722913598087,-0.01101262395047173,0.13493198176616575,0.2511866515131957,284,-0.04146769362604641,-0.03496430104499303,0.7516206686714779,-0.055171039534267136,-0.04676005674106219,0.2572546709065747,284,0.034623652985662834,0.5317708333333333,True,False,False,True,True,False,True,4
184,EMA_N200_th2_bL1_sL-1,EMA,200,0.02,1.0,-1.0,SPY,-0.011567152139684844,0.015737380035549843,0.4410993330477083,-0.02622346322712251,0.02125085815447279,0.16876105215372833,42,-0.025049885804570127,-0.06059819268687806,0.49573098415618333,-0.05053120866997895,-0.08049501031417422,0.1722890499520874,42,0.013482733664885282,0.5302083333333334,True,False,False,False,True,False,True,3
185,EMA_N50_th2_bL1_sL-1,EMA,50,0.02,1.0,-1.0,SPY,-0.012647440365851192,0.011468391597225373,0.46993176141060844,-0.02691335509625267,0.015805210777712145,0.17122698189876406,74,-0.027248410014012237,-0.07202510420059349,0.5565374024784091,-0.04896060874375706,-0.09806301011925611,0.17361392801522663,74,0.014600969648161044,0.5223958333333334,True,False,False,True,True,False,True,4
186,SMA_N150_th10_bL3_sL-1,SMA,150,0.1,3.0,-1.0,UPRO,-0.001391484841498647,0.1960014775862047,0.8524110297299786,-0.0016324106481111966,0.2636435621378862,0.3927188410326625,11,-0.013582617910495864,0.16710785052205057,0.8770174318965865,-0.015487283851499839,0.22330566969873508,0.3959872949109498,11,0.012191133068997217,0.5208333333333334,True,False,False,True,False,False,True,3
187,SMA_N100_th2_bL3_sL-2,SMA,100,0.02,3.0,-2.0,UPRO,-0.015633006866455523,0.1756135519911706,0.7628942008329173,-0.020491710186533892,0.2390287597547662,0.4215864094226625,48,-0.043195451610551716,0.11266341120094601,0.7860615765470211,-0.05495174029533273,0.15179643678146035,0.42678911969480526,48,0.027562444744096193,0.515625,True,False,False,True,True,False,True,4
188,SMA_N200_th5_bL2_sL-2,SMA,200,0.05,2.0,-2.0,SSO,-0.011569733423447914,0.13508059834119604,0.7260169660726524,-0.015935899523166423,0.1829052681613123,0.3359840615498632,14,-0.026726337040504977,0.09259624728452354,0.7402862180166007,-0.03610270783118327,0.12414757713916229,0.3400919425654902,14,0.015156603617057063,0.5145833333333333,True,False,False,True,True,False,True,4
189,SMA_N150_th2_bL3_sL-3,SMA,150,0.02,3.0,-3.0,UPRO,-0.0294270907544123,0.19705757611930502,0.7746836037695823,-0.037985947567782695,0.27105878375566556,0.5056592350645115,34,-0.05494068359641613,0.14848023982406128,0.7868761952479701,-0.06982125514561098,0.20253388234727332,0.5105562213695759,34,0.02551359284200383,0.5130208333333334,True,False,False,True,True,False,False,3
190,SMA_N50_th5_bL3_sL-2,SMA,50,0.05,3.0,-2.0,UPRO,-0.017698589662713426,0.17473623040605146,0.7673579332948719,-0.02306432095739135,0.23795487550048822,0.42837424075709085,29,-0.04129131918390039,0.12220410641415609,0.790827455571215,-0.052212804314027826,0.1648200092496432,0.43336845473790964,29,0.02359272952118696,0.5109375,True,False,False,False,True,False,False,2
191,SMA_N150_th5_bL2_sL-2,SMA,150,0.05,2.0,-2.0,SSO,-0.015817920130156482,0.12293825100998655,0.7071800218895833,-0.022367600385388486,0.16669833458840863,0.33715450390574225,17,-0.03197800312784005,0.07713175514697383,0.7233175086099007,-0.04421018812235943,0.10365045077793,0.34087709831854857,17,0.016160082997683567,0.5072916666666667,True,False,False,True,False,False,True,3
192,SMA_N100_th10_bL3_sL0,SMA,100,0.1,3.0,0.0,UPRO,-0.010624079270775244,0.09499760338151195,0.6951442343778469,-0.015283273233624358,0.12377597324148996,0.264796724730904,9,-0.0145650555875797,0.08133060095573344,0.6951442343778469,-0.020952566197453115,0.1055129172384233,0.2664583473799193,9,0.0039409763168044565,0.5046875,True,False,False,True,True,False,True,4
193,EMA_N150_th5_bL3_sL-3,EMA,150,0.05,3.0,-3.0,UPRO,-0.02318188533710186,0.21062869261665876,0.8469028703150907,-0.027372543121122056,0.28626884147730264,0.505110792966969,15,-0.04252074118557858,0.17469855947655008,0.8568900382673558,-0.049622167707254645,0.23572452622372045,0.5095405169358427,15,0.01933885584847672,0.5041666666666667,True,False,False,True,True,False,False,3
194,EMA_N200_th10_bL3_sL-1,EMA,200,0.1,3.0,-1.0,UPRO,-0.00836888387675927,0.18387919366551148,0.8790274732364416,-0.009520616967688562,0.24559354714344148,0.40228632851781587,10,-0.01863372751615422,0.16016942331404313,0.8972753795845183,-0.020767010819780357,0.21277232519543884,0.4051205620451936,10,0.01026484363939495,0.5026041666666666,True,False,False,False,False,False,True,2
195,SMA_N150_th0_bL2_sL-2,SMA,150,0.0,2.0,-2.0,SSO,-0.013259973334424413,0.1308589840077364,0.7737968319852289,-0.01713624660417004,0.17842608627192733,0.338091570092366,124,-0.03956034563161004,0.05461825425287995,0.8248868415749869,-0.04795851217128886,0.07374231976401958,0.3420943580900247,124,0.026300372297185626,0.49791666666666673,True,False,False,True,True,False,True,4
196,SMA_N100_th0_bL2_sL-2,SMA,100,0.0,2.0,-2.0,SSO,-0.023003320363580992,0.10233008654580165,0.695037174275039,-0.03309653240860777,0.14034285192239485,0.33945445721549206,172,-0.05259135995082975,0.016448230698936153,0.7658697217761207,-0.06866880678983583,0.02230127391070793,0.3440258750108446,172,0.02958803958724876,0.4979166666666667,True,False,False,True,True,False,True,4
197,SMA_N150_th10_bL2_sL-1,SMA,150,0.1,2.0,-1.0,SSO,-0.01185271111803532,0.09567205967721894,0.7705362645542178,-0.015382418275786836,0.12855954680192083,0.27527817719955644,11,-0.022375615254757064,0.059657746193325124,0.8082642339566795,-0.027683540004265896,0.07944189556997201,0.2784644476311938,11,0.010522904136721745,0.4822916666666667,True,False,False,False,False,False,True,2
198,EMA_N100_th0_bL2_sL-2,EMA,100,0.0,2.0,-2.0,SSO,-0.024462050934100144,0.09809108006718455,0.7541943536958683,-0.032434677897316314,0.13394954592578118,0.3395634036368602,176,-0.055819189517740675,0.007459545281088088,0.816934637016273,-0.06832760785074753,0.010056546974875206,0.3448017241535738,176,0.03135713858364053,0.47708333333333336,True,False,False,True,True,False,True,4
199,EMA_N50_th2_bL3_sL-2,EMA,50,0.02,3.0,-2.0,UPRO,-0.03236069396663577,0.13493668723813854,0.7968605726526597,-0.040610233555552426,0.18559470106741593,0.4222158978457278,74,-0.06329891454741376,0.06307494007077238,0.8648162600391462,-0.07319348337015369,0.0858196287910484,0.42752488690931373,74,0.030938220580777998,0.47656250000000006,True,False,False,True,True,False,True,4
200,SMA_N100_th5_bL2_sL-2,SMA,100,0.05,2.0,-2.0,SSO,-0.031904682726387135,0.07484697434092177,0.7105010861405034,-0.04490448128615232,0.10191574773725222,0.3385661896736971,21,-0.048436576402948295,0.027669068040197153,0.7373102316987465,-0.06569361758530258,0.03734276927402353,0.34218022041515483,21,0.01653189367656116,0.47500000000000003,True,False,False,False,False,False,True,2
201,EMA_N200_th10_bL2_sL-1,EMA,200,0.1,2.0,-1.0,SSO,-0.013524230638636725,0.09302720466097601,0.7955868180892143,-0.016999063246319605,0.12404743227448435,0.28016432519441586,10,-0.02278339511322225,0.06199161620201198,0.8226847465949769,-0.027693955926034616,0.08201421497894736,0.28307418946476137,10,0.009259164474585524,0.47239583333333335,True,False,False,False,False,False,True,2
202,EMA_N50_th0_bL3_sL-2,EMA,50,0.0,3.0,-2.0,UPRO,-0.02850937438782153,0.14228996392946555,0.8498230529719413,-0.033547424123316676,0.19515919929880937,0.41893036916312915,298,-0.08081345923455552,0.018087624110144855,0.9155818202539652,-0.08826459574321756,0.024436243055686063,0.42645534007978664,298,0.05230408484673399,0.4703125,True,False,False,True,True,False,True,4
203,EMA_N100_th5_bL3_sL-3,EMA,100,0.05,3.0,-3.0,UPRO,-0.04190001050674019,0.17296118113853162,0.8254218933236612,-0.05076193258943584,0.23690980994761268,0.5075614770141258,18,-0.0629844548924865,0.1329032768310285,0.8413450363247367,-0.07486162296460756,0.18073765527279329,0.5118339408488706,18,0.021084444385746304,0.4697916666666667,True,False,False,False,False,False,True,2
204,EMA_N200_th0_bL2_sL-2,EMA,200,0.0,2.0,-2.0,SSO,-0.03342572921883391,0.06887172234539801,0.7021017017975406,-0.04760810169417965,0.09346273324730416,0.3368825095589928,124,-0.05816111907783028,-0.0030939356651399235,0.7382703524146309,-0.07878024478106843,-0.004152769153893321,0.3414256358043817,124,0.02473538985899637,0.4677083333333334,True,False,False,False,False,False,True,2
205,EMA_N50_th5_bL2_sL-1,EMA,50,0.05,2.0,-1.0,SSO,-0.01633374137363941,0.06265581314152857,0.7513917199834445,-0.021737984248747504,0.08558199825693998,0.2536917946217006,19,-0.029052480812017167,0.015202499607520174,0.7657217194477823,-0.03794130435919857,0.02051425848780786,0.25738123007484637,19,0.012718739438377757,0.46614583333333337,True,False,False,True,True,False,True,4
206,SMA_N200_th2_bL3_sL-3,SMA,200,0.02,3.0,-3.0,UPRO,-0.039334854615702186,0.17681750406349148,0.8829223440365983,-0.044550752261935854,0.24030136696421087,0.5040367526854383,26,-0.06323743157654871,0.1308231131187054,0.8941754996502259,-0.07072149885708706,0.1764871218421406,0.5085469513689752,26,0.023902576960846522,0.465625,True,False,False,True,True,False,True,4
207,EMA_N100_th2_bL2_sL-2,EMA,100,0.02,2.0,-2.0,SSO,-0.03437084256662315,0.06708284367649404,0.699896581111106,-0.04910845901269934,0.09190554657390361,0.3384790988227279,52,-0.0556314247578108,0.005549039809638967,0.7747060229072508,-0.07180972280174347,0.007527323293946604,0.3424194586641163,52,0.02126058219118765,0.4645833333333333,True,False,False,True,True,False,True,4
208,SMA_N200_th10_bL3_sL-1,SMA,200,0.1,3.0,-1.0,UPRO,-0.01838454185046634,0.159459721154412,0.9066467885763501,-0.020277512789003995,0.21178609829225337,0.40182694970674804,10,-0.030342046863916172,0.13179659752614717,0.9180346107707302,-0.03305109252737508,0.1739465359405673,0.40521650921908053,10,0.011957505013449832,0.4630208333333333,True,False,False,True,False,False,True,3
209,EMA_N150_th5_bL1_sL-2,EMA,150,0.05,1.0,-2.0,SPY,-0.03595172762587018,-0.004140761781126483,0.6376076042782286,-0.05638534952318756,-0.005638943958701641,0.26532816051137226,15,-0.04628839920731154,-0.04219698298040805,0.6717103547963127,-0.06891124854156504,-0.0570863626281966,0.26741347811670757,15,0.010336671581441359,0.4609375,True,False,False,True,True,False,True,4
210,SMA_N150_th2_bL1_sL-2,SMA,150,0.02,1.0,-2.0,SPY,-0.041401436032619254,-0.018582009503130277,0.6008853845967372,-0.06890072065973837,-0.025644746671586744,0.2720226475369048,34,-0.05469868152370949,-0.06724804992417302,0.6692333695971376,-0.081733344463437,-0.09218600479339528,0.2740766542288943,34,0.013297245491090237,0.4588541666666667,True,False,False,False,False,False,True,2
211,SMA_N200_th0_bL3_sL-3,SMA,200,0.0,3.0,-3.0,UPRO,-0.04548413189576084,0.1635024496431239,0.8388192570766905,-0.05422399582750921,0.2234764580544304,0.5044564235864708,90,-0.0751639316992021,0.10586624605135196,0.8499506232360717,-0.08843329205763227,0.1433897997002997,0.5099044757657368,90,0.029679799803441265,0.4578125,True,False,False,True,True,False,True,4
