rank,cfg_id,filter,lookback,threshold_pct,buy_leverage,sell_leverage,pure_cagr,pure_sharpe,pure_max_drawdown,pure_calmar,pure_sortino,pure_volatility,pure_n_switches,tax15_cagr,tax15_sharpe,tax15_max_drawdown,tax15_calmar,tax15_sortino,tax15_volatility,tax15_n_switches,tax_drag_cagr,composite_pure,g1_pbo,g2_dsr,g3_walk_forward,g4_oos_sharpe,g5_fwd_stress,g6_bootstrap_ci,g7_cross_lib,gates_passed
138,SMA_N150_th5_bL3_sL-3,SMA,150,0.05,3.0,-3.0,0.08594430360033356,0.428113739954946,0.862817955215805,0.09960884921412823,0.60412488263905,0.5518460804202595,31,0.0631482853651475,0.39143193642142793,0.8845093767902219,0.0713935736829665,0.5485876430142648,0.5557917432946461,31,0.022796018235186066,0.6578125,True,False,False,True,True,False,True,4
139,EMA_N50_th2_bL1_sL0,EMA,50,0.02,1.0,0.0,0.04008265258718846,0.3952090559434115,0.4731264315106272,0.08471869233602126,0.539685936673696,0.11674476069504787,186,0.02688345847030904,0.2810250537663601,0.48804136408899573,0.05508438515348212,0.37455260824817266,0.12029351982387511,186,0.01319919411687942,0.6546875000000001,True,False,False,True,True,False,True,4
140,SMA_N50_th2_bL2_sL0,SMA,50,0.02,2.0,0.0,0.06772261044300665,0.4015505012394467,0.773119133623005,0.08759660380625132,0.5469873431485469,0.22907359345983735,194,0.042875271619959854,0.2975982240625876,0.7852382474640526,0.05460160882181512,0.3976420414908014,0.23459552419522955,194,0.024847338823046794,0.6541666666666667,True,False,False,True,True,False,True,4
141,SMA_N50_th2_bL3_sL0,SMA,50,0.02,3.0,0.0,0.08893304175637229,0.42209906248358436,0.8974537156030928,0.09909485047550212,0.5757323887956791,0.3432638258581786,194,0.05442711222332153,0.32944385917705926,0.9046654808354425,0.06016269369873498,0.4419967947928283,0.35025916992725553,194,0.03450592953305076,0.6526041666666667,True,False,False,True,True,False,True,4
142,SMA_N200_th2_bL1_sL-1,SMA,200,0.02,1.0,-1.0,0.04917211720871517,0.3531582933476864,0.4428057759116055,0.11104669334424194,0.4967244579269658,0.18373664116499439,56,0.03491230928193745,0.27748006428425337,0.4696474186542872,0.07433727493270179,0.38510242932966254,0.18636745605351948,56,0.014259807926777723,0.6479166666666667,True,False,False,True,True,False,True,4
143,SMA_N200_th5_bL1_sL-1,SMA,200,0.05,1.0,-1.0,0.050730083376952395,0.36212375150326803,0.52715373842299,0.09623394406480791,0.4945404124890495,0.18366622679219866,25,0.03939711390037881,0.3012685000746668,0.52715373842299,0.07473552974932415,0.40526909356369384,0.1870384154524296,25,0.011332969476573584,0.6479166666666667,True,False,False,True,True,False,True,4
144,EMA_N100_th10_bL3_sL0,EMA,100,0.1,3.0,0.0,0.07738831199514928,0.40203474682757706,0.8413265618467357,0.09198367851988382,0.5387009988942313,0.3388815362238219,14,0.06855884960641334,0.37839160808147343,0.8413265618467357,0.08148898741045893,0.5031697542680441,0.3422267418229631,14,0.008829462388735942,0.6473958333333334,True,False,False,True,True,False,True,4
145,EMA_N200_th0_bL3_sL-2,EMA,200,0.0,3.0,-2.0,0.08851235441915972,0.4157284481174925,0.9007578003645468,0.09826432186691893,0.5810183791723645,0.4580279824859202,276,0.052312257098144244,0.3444343861991155,0.942762435486195,0.05548827056432952,0.47525481371903455,0.4644849320854329,276,0.03620009732101548,0.6447916666666667,True,False,False,True,True,False,True,4
146,SMA_N200_th5_bL2_sL-2,SMA,200,0.05,2.0,-2.0,0.077134482289974,0.39017469281497813,0.8028716204190754,0.09607324549560246,0.5335502670924795,0.36717812827196644,25,0.05950414115973257,0.346173961149397,0.8028716204190754,0.07411414184583229,0.46884040568195784,0.3714024515222048,25,0.017630341130241423,0.6442708333333333,True,False,False,True,True,False,True,4
147,EMA_N200_th5_bL1_sL-1,EMA,200,0.05,1.0,-1.0,0.04997638475986732,0.3582262756303326,0.5323467270577327,0.09387938766165724,0.4880647277734925,0.1836772008308756,25,0.03928777970685737,0.300697610606573,0.5323467270577327,0.07380111064831744,0.40350569716190565,0.1871073266652067,25,0.010688605053009947,0.6442708333333333,True,False,False,True,True,False,True,4
148,EMA_N100_th10_bL1_sL0,EMA,100,0.1,1.0,0.0,0.03602557512137228,0.3704799660589441,0.396347516383268,0.09089390908794179,0.4953277932491947,0.11305558469919448,14,0.03110630491133537,0.32302816277315555,0.396347516383268,0.07848240149247102,0.42320309238138176,0.11616789289429832,14,0.004919270210036908,0.6401041666666667,True,False,False,True,True,False,True,4
149,EMA_N200_th5_bL2_sL-2,EMA,200,0.05,2.0,-2.0,0.07556574405190197,0.38628460570427237,0.8071772919763774,0.0936172818574701,0.5269941395650424,0.36718990173348415,25,0.05887718018128685,0.344694845466353,0.8071772919763774,0.07294206708556654,0.46573512660514843,0.3714634556607877,25,0.016688563870615125,0.6380208333333335,True,False,False,True,True,False,True,4
150,SMA_N150_th0_bL2_sL-1,SMA,150,0.0,2.0,-1.0,0.06680363493501718,0.37289711586695823,0.7700626574769204,0.08675090823634615,0.5183559830244003,0.2760096527029606,352,0.03653902879366511,0.26927274688997527,0.8136759410962847,0.044906119190933944,0.36758091398515486,0.2817205398730846,352,0.03026460614135207,0.6375000000000002,True,False,False,True,True,False,True,4
151,SMA_N50_th5_bL2_sL-1,SMA,50,0.05,2.0,-1.0,0.06203678774347354,0.3555864821143811,0.6843719762352288,0.09064776159412842,0.49265206021223956,0.28032476201546613,64,0.03919343608157955,0.27854591476676915,0.7094467892482653,0.05524506795373502,0.37981879068036123,0.28544581732837193,64,0.022843351661893996,0.6375000000000001,True,False,False,True,True,False,True,4
152,EMA_N200_th10_bL3_sL-1,EMA,200,0.1,3.0,-1.0,0.0786463546544407,0.40155507716170546,0.8777509949054115,0.08959984677991258,0.5445611472017743,0.42634649032548355,19,0.06651504890179805,0.3760741180787558,0.8852047872654527,0.07514085989895546,0.5068411981974509,0.4295977733849083,19,0.012131305752642652,0.6369791666666667,True,False,False,True,True,False,True,4
153,EMA_N150_th0_bL2_sL-1,EMA,150,0.0,2.0,-1.0,0.06451192217114343,0.3646047256309873,0.7605425659554359,0.08482355236764423,0.5050434236413345,0.27776690452750646,368,0.03326466399548145,0.25834806980125247,0.832245117901465,0.03996979168752525,0.3511054219313625,0.2839054758078917,368,0.031247258175661985,0.6338541666666667,True,False,False,True,True,False,True,4
154,SMA_N50_th0_bL2_sL0,SMA,50,0.0,2.0,0.0,0.06295895685454278,0.38564518852888885,0.7803884554294584,0.08067643289250813,0.5273228483355269,0.22367548167404955,696,0.029028746027207175,0.24063799821856513,0.819121784489517,0.035438864619255744,0.3211860008401527,0.2304151088777698,696,0.033930210827335605,0.6302083333333334,True,False,False,True,True,False,True,4
155,SMA_N200_th10_bL2_sL-1,SMA,200,0.1,2.0,-1.0,0.06739312098883454,0.3725588088288655,0.8265254341116983,0.0815378670848342,0.5042343743364686,0.2948593321339057,19,0.05432570322500174,0.3308488039739755,0.8450019174359965,0.06429062716193963,0.44329862792514985,0.2985651965380942,19,0.0130674177638328,0.61875,True,False,False,True,False,False,True,3
156,SMA_N50_th2_bL1_sL0,SMA,50,0.02,1.0,0.0,0.03298388881714032,0.3401093131380804,0.5257728176189925,0.06273410817719846,0.4614401589968854,0.11489804001311556,194,0.01992822926764104,0.22640412544587704,0.5401647425255998,0.036892873041776866,0.30040000071587153,0.11817769015266637,194,0.013055659549499277,0.6182291666666667,True,False,False,True,True,False,True,4
157,EMA_N100_th2_bL3_sL-1,EMA,100,0.02,3.0,-1.0,0.08875784551853805,0.41535956722926476,0.9544619168831551,0.09299254789377182,0.5744459052704499,0.381995465492441,126,0.05351732744296411,0.3311049966543705,0.9626979900921817,0.05559098283547849,0.45066040185351586,0.3890748398934733,126,0.035240518075573934,0.6177083333333333,True,False,False,True,True,False,True,4
158,EMA_N50_th0_bL1_sL0,EMA,50,0.0,1.0,0.0,0.031181994251629375,0.32705500734467025,0.49598900237177834,0.06286831785083875,0.4479421495726284,0.11371278684088709,740,0.011972011214956835,0.16018867882945384,0.5499772630889663,0.021768193011681283,0.2130160788589924,0.11791881243899156,740,0.01920998303667254,0.6145833333333334,True,False,False,True,True,False,True,4
159,SMA_N200_th2_bL3_sL-3,SMA,200,0.02,3.0,-3.0,0.0663915368116621,0.3948274840053125,0.8763863401598541,0.07575601509210218,0.556506717403315,0.55077434492832,56,0.03761049142840234,0.34705817554881324,0.9036450043364692,0.04162087019561301,0.48591047330193726,0.5546523933091794,56,0.028781045383259762,0.6135416666666667,True,False,False,True,True,False,True,4
160,SMA_N150_th10_bL2_sL-1,SMA,150,0.1,2.0,-1.0,0.057463092076768474,0.3413451406020885,0.763322555764071,0.07528022281386541,0.4616405366493244,0.2908823853438462,21,0.044614751560317245,0.29999744532155326,0.7891633529024694,0.05653424148020601,0.400977048633083,0.29518125806635126,21,0.012848340516451229,0.6130208333333333,True,False,False,True,False,False,True,3
161,EMA_N100_th0_bL2_sL-1,EMA,100,0.0,2.0,-1.0,0.0628178466158269,0.35969495562540393,0.8024093819539275,0.07828653057727303,0.4993316688259172,0.2748880966134566,450,0.0280536929170061,0.24020314210382515,0.8341827288496896,0.0336301531388587,0.3265346305396988,0.2815443329846545,450,0.0347641536988208,0.6104166666666666,True,False,False,True,True,False,True,4
162,SMA_N100_th5_bL1_sL-1,SMA,100,0.05,1.0,-1.0,0.03749545130394116,0.29185158631811725,0.459494519381762,0.08160152019743418,0.4098892295618808,0.1843838249112516,43,0.024330505650363765,0.22218622889404221,0.5177222648232671,0.04699528551021343,0.3070502549051905,0.18760190709254848,43,0.013164945653577398,0.6083333333333334,True,False,False,True,False,False,True,3
163,SMA_N100_th2_bL3_sL-1,SMA,100,0.02,3.0,-1.0,0.07899668508042756,0.39181777773599374,0.9349050482601017,0.08449701413789965,0.5417627027750485,0.3799812565387342,124,0.04485926966528764,0.30930958917157203,0.9464316527254325,0.047398319293428866,0.42121335331488696,0.3866838497778402,124,0.03413741541513993,0.6057291666666667,True,False,False,True,True,False,True,4
164,SMA_N100_th0_bL3_sL-1,SMA,100,0.0,3.0,-1.0,0.07974139182561091,0.3936856850895301,0.946757166319651,0.08422581276632031,0.5455322867604275,0.3763009890045699,446,0.03441054181188674,0.2829270646034874,0.9499625846184432,0.03622304959064034,0.38455991963367697,0.38472852510139116,446,0.04533085001372417,0.6015625,True,False,False,True,True,True,True,5
165,EMA_N150_th2_bL3_sL-2,EMA,150,0.02,3.0,-2.0,0.0726294563827179,0.38362877554446745,0.909553740074912,0.0798517483713893,0.5350814966585822,0.4573711411902128,94,0.0413377092037579,0.32210136861944116,0.9338623478638675,0.044265313082077325,0.443435276175498,0.46398552006918337,94,0.031291747178959994,0.6005208333333333,True,False,False,True,True,False,True,4
166,SMA_N100_th5_bL2_sL-2,SMA,100,0.05,2.0,-2.0,0.05176783686789377,0.32185520615035934,0.7659410301097289,0.06758723561326581,0.45269560945577075,0.36859166543931854,43,0.030028879677745035,0.2670539856876361,0.8028761681826834,0.03740163286415095,0.37132154482400564,0.3731004070546603,43,0.021738957190148733,0.5973958333333333,True,False,False,True,False,False,True,3
167,EMA_N50_th5_bL2_sL-1,EMA,50,0.05,2.0,-1.0,0.049693644297946316,0.31490037806018095,0.7469225973215153,0.06653118338653706,0.4406809293818995,0.271301823502563,44,0.031216646098728873,0.2502352759242366,0.7728164210435797,0.04039335248153137,0.3449616132849155,0.27576653164710846,44,0.018476998199217443,0.5911458333333334,True,False,False,True,True,False,True,4
168,SMA_N200_th5_bL3_sL-3,SMA,200,0.05,3.0,-3.0,0.0636981042431446,0.39952933986000605,0.9326720662725481,0.0682963568295939,0.5465813116155221,0.5506912804462275,25,0.04313273707760312,0.3665120411724908,0.9326720662725481,0.04624641247162511,0.49810088284529147,0.555008474747058,25,0.02056536716554147,0.5890624999999999,True,False,False,True,True,False,True,4
169,EMA_N200_th10_bL2_sL-1,EMA,200,0.1,2.0,-1.0,0.05097933397356913,0.31951381707267557,0.7818185777612162,0.06520609182702139,0.4332696567851974,0.29878570062915333,19,0.040389371932091356,0.2862674579768995,0.81175234331162,0.049755781138024334,0.38472682171929046,0.30208041848020134,19,0.010589962041477774,0.5880208333333334,True,False,False,True,False,False,True,3
170,EMA_N50_th0_bL3_sL-1,EMA,50,0.0,3.0,-1.0,0.05967030523986172,0.3429567820672967,0.8635975926939119,0.06909503424358304,0.4765570939995772,0.36827582351567933,740,0.0031370182902237254,0.19929419945353802,0.9212003792028354,0.0034053593127462206,0.2710019405813221,0.3774673956103134,740,0.056533286949637995,0.5822916666666667,True,False,False,True,True,False,True,4
171,EMA_N200_th2_bL1_sL-1,EMA,200,0.02,1.0,-1.0,0.031049176506640075,0.2582641304805067,0.5111906496292611,0.060738936694476636,0.3616944894544084,0.18383480443215858,78,0.01687425438845036,0.1831397254306001,0.581550276490161,0.02901598549706106,0.2528226230582984,0.18671361226517671,78,0.014174922118189714,0.5817708333333333,True,False,False,True,False,False,True,3
172,EMA_N200_th5_bL3_sL-3,EMA,200,0.05,3.0,-3.0,0.061314981734927,0.39564207351448577,0.9348654663161722,0.06558695763630895,0.5399991255302674,0.5507038503567793,25,0.041971706583998625,0.36475490515110137,0.9348654663161722,0.04489598567523058,0.4945534395060789,0.5550630275698281,25,0.019343275150928374,0.58125,True,False,False,True,True,False,True,4
173,SMA_N150_th2_bL1_sL-1,SMA,150,0.02,1.0,-1.0,0.032023635953402074,0.26320398568907,0.5811950987604788,0.05509963181330888,0.3704323378253137,0.18423631366070653,80,0.017505923547184388,0.18643792580575397,0.6181345500791333,0.02832057121696771,0.2584441676863623,0.18722268848837004,80,0.014517712406217687,0.5770833333333334,True,False,False,True,True,False,True,4
174,SMA_N200_th0_bL1_sL-1,SMA,200,0.0,1.0,-1.0,0.030838015868152935,0.25695303715246015,0.5476075122438497,0.056314084775412575,0.3603017758190268,0.1843124760082297,236,0.014614336646787018,0.1713309767851113,0.6480956834001247,0.022549658979543523,0.2362213742982159,0.1877036939740191,236,0.016223679221365916,0.5760416666666668,True,False,False,True,True,False,True,4
175,EMA_N200_th2_bL2_sL-2,EMA,200,0.02,2.0,-2.0,0.040258757559150427,0.29172821154822876,0.7989329631427493,0.050390657810369,0.40928670915319704,0.367374129602562,78,0.017030475482990193,0.23213232199933717,0.8562746570860252,0.01988903366700859,0.3223530910965289,0.3714134929840908,78,0.023228282076160234,0.5546875,True,False,False,True,True,False,True,4
176,EMA_N150_th10_bL3_sL-1,EMA,150,0.1,3.0,-1.0,0.04612890368398492,0.3240928893304776,0.892575313936778,0.05168068505113539,0.43636650516822667,0.4003762363702862,18,0.03465342316749509,0.29840404963147465,0.892575313936778,0.03882408870872002,0.3989933788584504,0.40389736829174583,18,0.011475480516489833,0.5515625,True,False,False,True,True,False,True,4
177,EMA_N200_th0_bL1_sL-1,EMA,200,0.0,1.0,-1.0,0.023314653130653173,0.21719375837217983,0.5711722131332726,0.04081895546486104,0.30316212972137085,0.18448916499592977,276,0.0074516805193178826,0.13366528642027362,0.689357850065015,0.010809596958408605,0.1835474360905659,0.1878307388879179,276,0.01586297261133529,0.5505208333333333,True,False,False,True,False,False,True,3
178,SMA_N50_th0_bL1_sL0,SMA,50,0.0,1.0,0.0,0.02072542529330601,0.2385042449404044,0.582122613305414,0.03560319564914805,0.3234624229323046,0.11275746019789977,696,0.0033344151680640977,0.08718163108095053,0.6226067120527744,0.00535557215094954,0.11515038550041619,0.1166186199349767,696,0.017391010125241912,0.5505208333333333,True,False,False,True,True,False,True,4
179,SMA_N200_th0_bL2_sL-2,SMA,200,0.0,2.0,-2.0,0.04599480877938,0.30672492993436984,0.8574836275211082,0.053639285116552006,0.4314198021537807,0.36782384491510317,236,0.01809480903661287,0.23557427676775317,0.9047469667129072,0.01999985598443535,0.32708833280672306,0.3729035527734887,236,0.027899999742767134,0.5489583333333334,True,False,False,True,True,False,True,4
180,EMA_N150_th2_bL1_sL-1,EMA,150,0.02,1.0,-1.0,0.021250587562117174,0.2062767543703687,0.551349656957208,0.038542850791628405,0.2879865052474345,0.18431808283528725,94,0.007190438261386767,0.13228624439799122,0.6155223890313476,0.011681846817469005,0.18164297031376653,0.18770880527358846,94,0.014060149300730407,0.5489583333333333,True,False,False,True,True,False,True,4
181,EMA_N150_th5_bL2_sL-3,EMA,150,0.05,2.0,-3.0,0.048468090700750865,0.3397706651005964,0.911917917139436,0.05314961992718462,0.48018558880007656,0.4763930858577035,25,0.030339859118841073,0.30494881497786386,0.9269091320895231,0.032732290651238054,0.42798177880513033,0.4798194376520473,25,0.018128231581909793,0.546875,True,False,False,True,True,False,True,4
182,SMA_N150_th2_bL2_sL-2,SMA,150,0.02,2.0,-2.0,0.042232817466077766,0.29693755075686257,0.8540925991908228,0.049447586252462115,0.41867397115702354,0.3681658577386273,80,0.017648909243474398,0.2341521499800151,0.8937357229877037,0.019747346771006508,0.32637021218045964,0.37263016530079557,80,0.024583908222603368,0.5432291666666667,True,False,False,True,True,False,True,4
183,EMA_N100_th2_bL2_sL-1,EMA,100,0.02,2.0,-1.0,0.04797105496507936,0.30841212100266135,0.8988906193495309,0.053366954702222746,0.4272009759463994,0.2758191775212126,126,0.021866197321983583,0.21862216314599223,0.9142827951593758,0.02391622968052452,0.2976114818777339,0.2813382717348676,126,0.02610485764309578,0.540625,True,False,False,True,True,False,True,4
184,SMA_N100_th2_bL2_sL-1,SMA,100,0.02,2.0,-1.0,0.04063572873051635,0.28296306089092615,0.8674493882098822,0.04684507163510087,0.39190110834800507,0.27476004597837583,124,0.015406210087780092,0.19559514336634562,0.8861668200881285,0.017385225601482077,0.2665001460907363,0.2799245247048251,124,0.02522951864273626,0.53125,True,False,False,True,True,False,True,4
185,EMA_N100_th5_bL2_sL-3,EMA,100,0.05,2.0,-3.0,0.02892369156839436,0.3016299844906162,0.8516362713876546,0.03396249377831941,0.4289753443119613,0.4813031216125696,32,0.00828860138488463,0.2614960822279217,0.8918882541862886,0.009293318244724178,0.36929241397397683,0.48471080332472855,32,0.02063509018350973,0.5244791666666667,True,False,False,True,False,False,True,3
186,SMA_N100_th0_bL2_sL-1,SMA,100,0.0,2.0,-1.0,0.037364934802625926,0.2714600136623596,0.8779917606227641,0.042557272719874716,0.37641904061956843,0.27331005840553463,446,0.00452048831294749,0.15702843649740914,0.8958000431687821,0.005046314015521612,0.21342248184430615,0.2796308300048501,446,0.032844446489678436,0.5177083333333333,True,False,False,True,True,False,True,4
187,SMA_N150_th0_bL3_sL-2,SMA,150,0.0,3.0,-2.0,0.04304301256193366,0.3212560055766056,0.9477401169262508,0.04541647208259211,0.44841082680085365,0.45376661481960023,352,0.003932759441604983,0.24075896864362825,0.9756564031419731,0.004030885698018327,0.3318561170382756,0.46006321215735835,352,0.039110253120328675,0.5171875,True,False,False,True,True,False,True,4
188,SMA_N100_th5_bL3_sL-3,SMA,100,0.05,3.0,-3.0,0.029640613015289086,0.3318614961543456,0.9247198773934521,0.03205361292636897,0.46699796510145014,0.5528016454595754,43,0.004162178885717793,0.28980279925911956,0.9374204842263526,0.004440034067692487,0.40443154104534507,0.5576528891139746,43,0.025478434129571292,0.5145833333333334,True,False,False,True,False,False,True,3
189,EMA_N200_th0_bL2_sL-2,EMA,200,0.0,2.0,-2.0,0.03230529735125098,0.2710064097408639,0.8692009327664344,0.03716666208402682,0.379597601521567,0.36800174367805205,276,0.005566172777004441,0.20234336265283923,0.9267722327562002,0.006005977067796654,0.28006947777796315,0.3727436071451211,276,0.026739124574246542,0.5140625,True,False,False,True,True,False,True,4
190,EMA_N150_th5_bL1_sL-2,EMA,150,0.05,1.0,-2.0,0.024348819432524538,0.23002367357460696,0.789520422189011,0.030840012174752126,0.3254166745321569,0.29803642207877534,25,0.012767757804846402,0.19286855512829704,0.8114094637541667,0.01573528332510879,0.27088126718874217,0.30025276443309756,25,0.011581061627678135,0.5135416666666667,True,False,False,False,True,False,True,3
191,EMA_N100_th0_bL3_sL-2,EMA,100,0.0,3.0,-2.0,0.039196381663221924,0.312866868354863,0.9400771223664732,0.041694857507596994,0.4364167548533279,0.4528725481338894,450,-0.00679810514389112,0.21789010597572148,0.9736209683293868,-0.006982291225255581,0.2993865638779068,0.46047586240196575,450,0.045994486807113044,0.5088541666666667,True,False,False,True,True,False,True,4
192,EMA_N150_th10_bL2_sL-1,EMA,150,0.1,2.0,-1.0,0.02276743886534982,0.22532331697246782,0.7928117433941133,0.028717333030260046,0.30382630995426624,0.2851542813994169,18,0.013058099171019633,0.19366929298257424,0.7928117433941133,0.016470617747305925,0.2586472000560879,0.28861189419902344,18,0.009709339694330188,0.5088541666666667,True,False,False,True,False,False,True,3
193,EMA_N100_th5_bL1_sL-2,EMA,100,0.05,1.0,-2.0,0.012844557483858488,0.19352907642516137,0.733204282374184,0.017518388520954366,0.27548700437226414,0.3024836391618961,32,-0.0002781366576862787,0.15161441517815005,0.7893610413105883,-0.0003523567076790161,0.21431926464759365,0.3045956109548961,32,0.013122694141544766,0.5062500000000001,True,False,False,False,False,False,True,2
194,EMA_N150_th0_bL3_sL-2,EMA,150,0.0,3.0,-2.0,0.03968964939345532,0.3148402289461954,0.9567195298426304,0.04148514601764617,0.43796439097091217,0.4555419737367419,368,-0.0007425379250377562,0.23198256553708538,0.982569576174426,-0.0007557102754278041,0.31843393310065926,0.46234690810578033,368,0.040432187318493074,0.5010416666666667,True,False,False,True,True,False,True,4
195,EMA_N50_th0_bL2_sL-1,EMA,50,0.0,2.0,-1.0,0.01846217644610637,0.20318526941515855,0.7861812659317405,0.023483358413820727,0.28226824300686715,0.26970176701633714,740,-0.021995326117003167,0.058570052104794,0.9002316880897868,-0.02443296143426736,0.07964779937773495,0.2763020374307846,740,0.04045750256310954,0.5005208333333333,True,False,False,True,True,False,True,4
196,EMA_N50_th2_bL3_sL-1,EMA,50,0.02,3.0,-1.0,0.02915326737046442,0.26667991076243586,0.8995736851679434,0.032407870362528145,0.3671514331952625,0.3774518060787757,186,-0.005283173511308803,0.18106365559436247,0.9139594625535914,-0.005780533741122042,0.24541801619124562,0.38437894388929295,186,0.03443644088177322,0.49843750000000003,True,False,False,True,True,False,True,4
197,SMA_N50_th5_bL3_sL-2,SMA,50,0.05,3.0,-2.0,0.02745908269188746,0.2902109221554202,0.9176674322860097,0.029922695004533276,0.40330438659485773,0.4587162686244484,64,-0.000522936551446862,0.233379209881017,0.9541066405880889,-0.0005480902544861612,0.3209240259571164,0.46411130911563564,64,0.027982019243334322,0.49531250000000004,True,False,False,True,True,False,True,4
198,SMA_N200_th10_bL3_sL-2,SMA,200,0.1,3.0,-2.0,0.03271303473954945,0.3155674579792703,0.963313044265361,0.03395888276847426,0.4277101626804898,0.47278031985447144,19,0.01844642583188638,0.2881035852128492,0.9710426583088538,0.018996514390018936,0.3882079503486622,0.47617267885504166,19,0.01426660890766307,0.4932291666666667,True,False,False,False,False,False,True,2
199,SMA_N200_th10_bL1_sL-1,SMA,200,0.1,1.0,-1.0,0.012359520910383948,0.15962429097517905,0.7398211581426825,0.016706092782494172,0.21633754888759615,0.18368930301456615,19,0.003946423232613627,0.11539664730747287,0.7695824980579905,0.005128005434858852,0.1546240392911767,0.18628256523891995,19,0.00841309767777032,0.48697916666666663,True,False,False,False,False,False,True,2
200,SMA_N150_th5_bL2_sL-3,SMA,150,0.05,2.0,-3.0,0.019187796919575506,0.2806093353857445,0.9099096234740873,0.021087585431084237,0.39702515645990544,0.47756085406202575,31,0.0016573866834170836,0.2459879008857322,0.9313214918960743,0.0017796074694280014,0.3460072464661156,0.48042843048816447,31,0.017530410236158422,0.4864583333333333,True,False,False,False,False,False,True,2
201,EMA_N150_th2_bL2_sL-2,EMA,150,0.02,2.0,-2.0,0.0210731100269681,0.24141161885101353,0.8693774709698129,0.024239310001282304,0.3377079520463791,0.3682558271935902,94,-0.0022994852084485817,0.1816560812965992,0.8975841433567154,-0.0025618603286028936,0.25103785391290057,0.3731353927611704,94,0.023372595235416682,0.4864583333333333,True,False,False,True,True,False,True,4
202,SMA_N200_th0_bL3_sL-3,SMA,200,0.0,3.0,-3.0,0.02525019852569743,0.3233572564773854,0.9775683903725385,0.02582959798452046,0.4552747338661829,0.5513463268656001,236,-0.009311735660747278,0.26503638337733415,0.9861404722284693,-0.009442605716916496,0.36944529425383665,0.5571820335397248,236,0.03456193418644471,0.47552083333333334,True,False,False,True,True,False,True,4
203,SMA_N50_th5_bL1_sL-1,SMA,50,0.05,1.0,-1.0,0.0045349532443108576,0.11693301049033784,0.6445385116431446,0.007035969398864535,0.16275036713568056,0.1847914020674155,64,-0.008515679600903825,0.048328402509743316,0.7335912978146873,-0.01160820694884384,0.06637866233505775,0.18750803397585245,64,0.013050632845214682,0.475,True,False,False,True,True,False,True,4
204,SMA_N150_th5_bL1_sL-2,SMA,150,0.05,1.0,-2.0,0.0069714814475942966,0.17300587188676267,0.8013311112584725,0.008699876180578764,0.24501456488880824,0.29913660421773836,31,-0.00446169671238883,0.13597859397230985,0.8393082488440964,-0.005315921437128161,0.19139674511222102,0.30100498786608926,31,0.011433178159983126,0.47239583333333335,True,False,False,False,False,False,True,2
205,SMA_N150_th10_bL1_sL-1,SMA,150,0.1,1.0,-1.0,0.004972694789456167,0.1198571281403364,0.6936064984537388,0.0071693313147178205,0.16257974247689005,0.18410592205068016,21,-0.003252725818739588,0.07722284691997754,0.7291163376741888,-0.004461189045791336,0.10342748119213012,0.18699670579311645,21,0.008225420608195755,0.4703125,True,False,False,False,False,False,True,2
206,SMA_N150_th10_bL3_sL-2,SMA,150,0.1,3.0,-2.0,0.016606289345665326,0.2803709158388104,0.9420408297619756,0.017627993204775656,0.3799615231262918,0.46901919485892785,21,0.0027559622932915584,0.2539261510104717,0.9542746769858289,0.002888017841987108,0.3418125263077804,0.47289585244461313,21,0.013850327052373768,0.4677083333333334,True,False,False,True,False,False,True,3
207,EMA_N200_th2_bL3_sL-3,EMA,200,0.02,3.0,-3.0,0.01378897234206633,0.302892751366702,0.9640688059319084,0.014302892342561945,0.4251995630809844,0.5509173095903349,78,-0.014327873972080796,0.2548420980246057,0.9773222412283505,-0.014660337571027507,0.35502357243670335,0.5553970458531207,78,0.028116846314147126,0.4630208333333333,True,False,False,True,True,False,True,4
208,EMA_N200_th10_bL1_sL-1,EMA,200,0.1,1.0,-1.0,0.0027042307445144242,0.10740550188873799,0.706557680172591,0.0038273318943385644,0.1456873082037896,0.18370308058964205,19,-0.004212862910743853,0.07144105102353683,0.7377084029998735,-0.005710742745524312,0.0958773558473441,0.18610975742470562,19,0.006917093655258277,0.45833333333333337,True,False,False,False,False,False,True,2
209,SMA_N200_th2_bL2_sL-3,SMA,200,0.02,2.0,-3.0,0.0025138679986886903,0.2470343709602149,0.9003282194307356,0.0027921683941864806,0.34903524693236027,0.4795436681728939,56,-0.019108270137670247,0.203370445266094,0.9356533917129686,-0.020422381094229083,0.2857695234669497,0.4822593090086347,56,0.021622138136358937,0.4567708333333334,True,False,False,True,False,False,True,3
210,SMA_N150_th2_bL3_sL-3,SMA,150,0.02,3.0,-3.0,0.01659215356772248,0.3081923703550563,0.9770129070100204,0.016982532624364097,0.4348055070343989,0.5520993393776297,80,-0.012983858548211713,0.2581148828930733,0.9846361083700761,-0.01318645379530579,0.36095548473487293,0.5571904469543948,80,0.02957601211593419,0.45677083333333335,True,False,False,True,True,False,True,4
211,SMA_N150_th0_bL1_sL-1,SMA,150,0.0,1.0,-1.0,0.0032576258907630606,0.11013801113368415,0.729322853686989,0.004466644469310939,0.1535230890424241,0.18507660747991841,352,-0.013453558287850997,0.02205391842617729,0.809724873341855,-0.016614974704094444,0.03031319948154534,0.18794164122225337,352,0.016711184178614058,0.45625000000000004,True,False,False,True,True,False,True,4
