asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
LETF_2x,1979-05-11T00:00:00,1.0,1979-05-11T00:00:00,1.0031603174603174,0,long,100000.0,0.003160317460317419,316.0317460317419,47.40476190476128,268.6269841269806,435025.17908748594
LETF_2x,1979-05-16T00:00:00,1.0,1979-10-09T00:00:00,1.2436676783908385,146,long,100000.0,0.24366767839083847,24366.76783908385,3655.015175862577,20711.752663221272,455736.9317507072
LETF_2x,1979-11-12T00:00:00,1.0,1979-11-12T00:00:00,1.0351603174603174,0,long,100000.0,0.03516031746031745,3516.0317460317447,527.4047619047617,2988.626984126983,458725.5587348342
LETF_2x,1979-11-14T00:00:00,1.0,1980-03-05T00:00:00,1.2186741652127724,112,long,100000.0,0.2186741652127724,21867.41652127724,3280.1124781915855,18587.304043085653,477312.86277791986
LETF_2x,1980-04-30T00:00:00,1.0,1980-04-30T00:00:00,1.0071603174603174,0,long,100000.0,0.0071603174603174224,716.0317460317423,107.40476190476134,608.6269841269809,477921.48976204684
LETF_2x,1980-05-05T00:00:00,1.0,1980-05-08T00:00:00,1.0243492831849548,3,long,100000.0,0.024349283184954773,2434.9283184954775,365.2392477743216,2069.689070721156,479991.178832768
LETF_2x,1980-05-13T00:00:00,1.0,1981-01-30T00:00:00,1.6604697231401506,262,long,100000.0,0.6604697231401506,66046.97231401506,9907.04584710226,56139.9264669128,536131.1052996808
LETF_2x,1981-02-05T00:00:00,1.0,1981-02-10T00:00:00,1.0156569946316838,5,long,100000.0,0.015656994631683796,1565.6994631683797,234.85491947525693,1330.8445436931227,537461.949843374
LETF_2x,1981-02-26T00:00:00,1.0,1981-07-01T00:00:00,1.0992910324024165,125,long,100000.0,0.09929103240241655,9929.103240241655,1489.3654860362483,8439.737754205407,545901.6875975793
LETF_2x,1981-07-15T00:00:00,1.0,1981-07-17T00:00:00,1.0198044271552287,2,long,100000.0,0.019804427155228677,1980.4427155228677,297.06640732843016,1683.3763081944376,547585.0639057738
