period,symbol,side,volume,entry_time,exit_time,entry_price,exit_price,pnl
train,SPY,long,113.07922181460597,2024-08-02T14:00:00,2024-08-05T14:00:00,518.363282289233,505.8952572662768,-1409.8745671609183
train,SPY,long,291.9370342290074,2024-08-22T17:00:00,2024-08-23T14:00:00,544.0877659679346,549.0044576894533,1435.3643993984663
train,SPY,long,332.15990983702903,2024-08-28T15:00:00,2024-08-29T14:00:00,547.0162337462496,550.5911191613419,1187.4336171547861
train,SPY,long,186.77389352055403,2024-09-06T14:00:00,2024-09-09T16:00:00,531.1447219240375,536.1838412282311,941.1759323588246
train,SPY,long,238.50676261094335,2024-10-01T14:00:00,2024-10-04T14:00:00,558.0541778371693,560.02886055462,470.97518212295114
train,SPY,long,397.42905034156786,2024-10-23T14:00:00,2024-10-25T14:00:00,570.2313879285927,573.2081484430423,1183.0511043520075
train,SPY,long,195.7192444343741,2024-10-31T14:00:00,2024-11-05T15:00:00,561.0456747897927,563.8898073605872,556.6514778270935
train,SPY,long,319.6209037291307,2024-11-14T18:00:00,2024-11-19T17:00:00,583.4352365473051,578.827643539674,-1472.683041115065
train,SPY,long,195.21884940544422,2024-12-18T19:00:00,2024-12-23T17:00:00,586.0042889385235,584.0000877277057,-391.25785435284297
oos,SPY,long,109.73123779588867,2025-01-10T15:00:00,2025-01-14T18:00:00,572.7040144666962,575.2520379727267,279.5977732497487
oos,SPY,long,108.4267944275618,2025-01-27T15:00:00,2025-01-28T19:00:00,589.6136250071514,596.4789958852298,744.390156866371
oos,SPY,long,139.59566219754595,2025-02-03T15:00:00,2025-02-05T16:00:00,589.2982023680632,594.0344704325819,661.1624768115688
oos,SPY,long,177.69524229560486,2025-02-20T15:00:00,2025-02-20T20:00:00,598.6623119649678,601.6686839934408,534.2180060302455
oos,SPY,long,176.7185338770823,2025-02-21T17:00:00,2025-02-27T17:00:00,595.1433781480349,584.8379291127596,-1821.1638444588386
oos,SPY,long,141.7339184121994,2025-02-27T20:00:00,2025-02-28T20:00:00,576.7404385508224,585.6757704976648,1266.4396091396688
oos,SPY,long,92.42503014537746,2025-03-04T15:00:00,2025-03-07T20:00:00,565.9421416419558,567.6966800717056,162.16326726084853
oos,SPY,long,77.09344876900018,2025-03-10T14:00:00,2025-03-13T15:00:00,555.9274728520429,544.5722578461276,-875.412686319512
