asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
QQQ,2009-03-18T00:00:00,25.6682978532,2009-05-12T00:00:00,29.3732070902,55,long,100000.0,0.14433794006088024,14433.794006088025,2165.069100913204,12268.72490517482,159394.56434661435
QQQ,2009-05-29T00:00:00,30.6284723505,2009-06-15T00:00:00,31.0786364438,17,long,100000.0,0.014697569246957592,1469.7569246957592,220.46353870436386,1249.2933859913953,160643.85773260574
QQQ,2009-07-15T00:00:00,32.0004889822,2009-08-14T00:00:00,34.3493872797,30,long,100000.0,0.07340195016415389,7340.19501641539,1101.0292524623085,6239.165763953081,166883.02349655883
QQQ,2009-08-21T00:00:00,34.9214436916,2009-09-30T00:00:00,36.6554485379,40,long,100000.0,0.04965444331607346,4965.444331607346,744.8166497411019,4220.627681866244,171103.65117842506
QQQ,2009-11-11T00:00:00,38.0869630962,2010-01-21T00:00:00,39.5353068439,71,long,100000.0,0.03802728361517762,3802.728361517762,570.4092542276643,3232.3191072900977,174335.97028571516
QQQ,2010-03-01T00:00:00,39.4657789357,2010-05-03T00:00:00,43.4411274564,63,long,100000.0,0.10072900188228567,10072.900188228567,1510.935028234285,8561.96515999428,182897.93544570945
QQQ,2010-07-23T00:00:00,40.1502110449,2010-08-11T00:00:00,39.574893214,19,long,100000.0,-0.014329135910558967,-1432.9135910558966,0.0,-1432.9135910558966,181465.02185465355
QQQ,2010-09-13T00:00:00,41.1875265278,2010-11-15T00:00:00,45.7086447436,63,long,100000.0,0.10976911208174671,10976.911208174672,1646.5366812262007,9330.374526948472,190795.396381602
QQQ,2010-12-21T00:00:00,48.0537565025,2011-02-18T00:00:00,51.4155059099,59,long,100000.0,0.06995809801519061,6995.809801519061,1049.3714702278592,5946.438331291201,196741.8347128932
QQQ,2011-04-21T00:00:00,51.146182265,2011-05-13T00:00:00,51.2075506701,22,long,100000.0,0.0011998628711334543,119.98628711334543,17.997943067001813,101.98834404634361,196843.82305693955
QQQ,2011-07-01T00:00:00,50.8832114677,2011-08-01T00:00:00,50.7250526339,31,long,100000.0,-0.003108271456104906,-310.8271456104906,0.0,-310.8271456104906,196532.99591132905
QQQ,2011-09-15T00:00:00,49.363129343,2011-09-29T00:00:00,47.4294999428,14,long,100000.0,-0.03917153199028696,-3917.153199028696,0.0,-3917.153199028696,192615.84271230036
QQQ,2011-10-14T00:00:00,51.2147050236,2011-11-16T00:00:00,50.3256219697,33,long,100000.0,-0.017359917498115062,-1735.9917498115062,0.0,-1735.9917498115062,190879.85096248885
QQQ,2012-01-05T00:00:00,50.8613310254,2012-04-09T00:00:00,59.4373940034,95,long,100000.0,0.16861656596672908,16861.656596672907,2529.248489500936,14332.40810717197,205212.25906966082
QQQ,2012-06-18T00:00:00,56.3549452305,2012-10-08T00:00:00,60.7557922559,112,long,100000.0,0.07809158552811801,7809.158552811801,1171.37378292177,6637.784769890031,211850.04383955087
