base_rank,base_cfg_id,combo,stop_loss_pct,reentry_mode,reentry_param,risk_indicator,risk_lambda,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,n_stops,mean_position,delta_cagr,delta_mdd,effectiveness
7,SMA_N200_th2_bL2_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.11758728334710233,0.6347709166394655,0.43777341803269587,0.26860306839900483,0.8631177513754708,0.21020907790010135,28,1,0.890116896510252,-0.01968407825395513,-0.016474157800236866,-0.8369280790136417
8,EMA_N100_th5_bL2_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.13554128698582124,0.7164515281407435,0.36271438919518917,0.3736859937830638,0.9820799110854738,0.20769985010094294,22,4,0.896196323046078,-0.009425906147366048,0.13434599398138852,14.252846557243712
8,EMA_N100_th5_bL2_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.12429614446232118,0.6594750022195697,0.36271438919518917,0.3426832465569297,0.8985555343675206,0.21194764950743392,22,5,0.8995035200079762,-0.02067104867086611,0.13434599398138852,6.4992345633018855
8,EMA_N100_th5_bL2_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.12802271489561123,0.6898205874734589,0.3961438285319277,0.32317230681101744,0.9370291022831574,0.20543390007077858,20,2,0.8945774720372176,-0.016944478237576055,0.10091655464464999,5.955719216001444
8,EMA_N100_th5_bL2_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.1213535240361805,0.648987501955348,0.41422203036949984,0.2929673342770521,0.8768735924960138,0.21109050367456986,20,2,0.9084663167653092,-0.023613669097006795,0.08283835280707785,3.5080678257483595
9,SMA_N100_th0_bL3_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.14487305962802033,0.6166732713007727,0.46963093341742196,0.30848278790710076,0.8376699527647816,0.2867419585322972,160,13,0.8613660119899431,-0.03184698812567066,0.03261949508530265,1.0242568294553827
9,SMA_N100_th0_bL3_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.1252601107230662,0.5554737868908862,0.596409934174123,0.21002351494449834,0.7527861732900212,0.2879224538450337,160,16,0.8563617169244315,-0.05145993703062479,-0.09415950567139841,-1.829763328613525
9,SMA_N100_th0_bL3_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.1396709440694437,0.6032855827590392,0.44186202269112046,0.316096285484755,0.8193868560002818,0.28443303447184876,154,6,0.8423203315359274,-0.0370491036842473,0.06038840581160415,1.629955918131438
9,SMA_N100_th0_bL3_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.13467599466536462,0.5818459458536647,0.4702466102587725,0.2863943975933258,0.7837844383679681,0.29070019398918806,152,6,0.8501174386383777,-0.04204405308832637,0.0320038182439521,0.7611972655613936
10,SMA_N200_th0_bL2_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.1339063876735671,0.7212981239116627,0.33049046361964324,0.4051747400120993,0.9882670740434305,0.202944029011099,80,4,0.8909785503250346,0.0013906204220801577,0.059153482737465124,42.537475933929166
10,SMA_N200_th0_bL2_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.12941719504995275,0.6859777763130163,0.323248252392435,0.4003647168765993,0.9374166162661528,0.20967262514884116,82,5,0.9136973024661358,-0.0030985722015342,0.06639569396467337,21.427835030533995
10,SMA_N200_th0_bL2_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.10976217965101576,0.6152372558657324,0.37039466730111886,0.2963384447481331,0.8349406521563388,0.20296626474679577,86,3,0.8772218482969499,-0.022753587600471192,0.0192492790559895,0.8459887466533355
10,SMA_N200_th0_bL2_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.11618034680372258,0.6287559083395172,0.37039466730111886,0.31366635931956255,0.854848479446167,0.2101854003205349,88,2,0.9103872900632104,-0.01633542044776437,0.0192492790559895,1.1783767132007865
11,SMA_N150_th0_bL2_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.14235970076600934,0.7690122717506013,0.31920261852794407,0.44598537888731854,1.0539745018773983,0.19897095700382728,110,7,0.8910065520827689,0.009142820474539626,0.10739714977026071,11.746610367045248
